Codi,Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més,Total. Total,Homes. Total,Dones. Total,P Total. De 0 a 14 anys,P Total. De 15 a 64 anys,P Total. 65 anys o més,P Homes. De 0 a 14 anys,P Homes. De 15 a 64 anys,P Homes. 65 anys o més,P Dones. De 0 a 14 anys,P Dones. De 15 a 64 anys,P Dones. 65 anys o més
25049,Bellmunt d'Urgell,11,62,17,9,54,29,20,116,46,182,90,92,0.10989010989010989,0.6373626373626373,0.25274725274725274,0.12222222222222222,0.6888888888888889,0.18888888888888888,0.09782608695652174,0.5869565217391305,0.31521739130434784
43023,Bellmunt del Priorat,17,94,32,11,81,46,28,175,78,281,143,138,0.099644128113879,0.6227758007117438,0.2775800711743772,0.11888111888111888,0.6573426573426573,0.22377622377622378,0.07971014492753623,0.5869565217391305,0.3333333333333333
8021,Bellprat,4,28,14,1,16,10,5,44,24,73,46,27,0.0684931506849315,0.6027397260273972,0.3287671232876712,0.08695652173913043,0.6086956521739131,0.30434782608695654,0.037037037037037035,0.5925925925925926,0.37037037037037035
25050,Bellpuig,370,1951,416,400,1476,538,770,3427,954,5151,2737,2414,0.14948553678897303,0.6653077072413124,0.18520675596971461,0.1351845085860431,0.7128242601388382,0.15199123127511874,0.16570008285004142,0.6114333057166529,0.22286661143330572
43024,Bellvei,193,794,196,192,723,205,385,1517,401,2303,1183,1120,0.16717325227963525,0.6587060356057316,0.1741207121146331,0.16314454775993237,0.6711749788672866,0.16568047337278108,0.17142857142857143,0.6455357142857143,0.18303571428571427
25051,Bellver de Cerdanya,163,727,216,134,661,234,297,1388,450,2135,1106,1029,0.13911007025761124,0.6501170960187354,0.2107728337236534,0.14737793851717904,0.6573236889692586,0.19529837251356238,0.13022351797862003,0.6423712342079689,0.22740524781341107
25052,Bellvís,162,758,233,135,648,322,297,1406,555,2258,1153,1105,0.13153232949512844,0.6226749335695305,0.245792736935341,0.14050303555941024,0.6574154379878577,0.202081526452732,0.12217194570135746,0.5864253393665159,0.2914027149321267
25053,Benavent de Segrià,102,594,114,107,491,125,209,1085,239,1533,810,723,0.13633398564905413,0.7077625570776256,0.15590345727332028,0.1259259259259259,0.7333333333333333,0.14074074074074075,0.1479944674965422,0.6791147994467497,0.17289073305670816
43025,Benifallet,30,227,101,28,213,142,58,440,243,741,358,383,0.07827260458839407,0.5937921727395412,0.32793522267206476,0.08379888268156424,0.6340782122905028,0.28212290502793297,0.0731070496083551,0.556135770234987,0.370757180156658
43026,Benissanet,63,423,129,62,304,148,125,727,277,1129,615,514,0.11071744906997343,0.6439326837909655,0.24534986713906112,0.1024390243902439,0.6878048780487804,0.2097560975609756,0.12062256809338522,0.5914396887159533,0.28793774319066145
8022,Berga,1212,5452,1589,1075,5185,2169,2287,10637,3758,16682,8253,8429,0.13709387363625464,0.6376333772928905,0.22527274907085482,0.14685568884042166,0.6606082636616988,0.19253604749787956,0.12753588800569463,0.6151382133111876,0.2573258986831178
17019,Besalú,196,721,258,196,802,329,392,1523,587,2502,1175,1327,0.15667466027178256,0.6087130295763389,0.2346123101518785,0.16680851063829788,0.6136170212765958,0.2195744680851064,0.14770158251695553,0.6043707611152976,0.2479276563677468
17020,Bescanó,496,1696,375,447,1634,446,943,3330,821,5094,2567,2527,0.185119748723989,0.6537102473498233,0.16117000392618766,0.19322165952473705,0.6606934164394235,0.1460849240358395,0.1768895924020578,0.6466165413533834,0.17649386624455876
17021,Beuda,13,70,13,17,62,12,30,132,25,187,96,91,0.16042780748663102,0.7058823529411765,0.13368983957219252,0.13541666666666666,0.7291666666666666,0.13541666666666666,0.18681318681318682,0.6813186813186813,0.13186813186813187
8023,Bigues i Riells del Fai,758,3407,685,755,3159,778,1513,6566,1463,9542,4850,4692,0.15856214630056592,0.6881156990148816,0.15332215468455251,0.15628865979381443,0.7024742268041237,0.14123711340206185,0.16091219096334186,0.6732736572890026,0.1658141517476556
25055,Biosca,4,62,30,7,45,30,11,107,60,178,96,82,0.06179775280898876,0.601123595505618,0.33707865168539325,0.041666666666666664,0.6458333333333334,0.3125,0.08536585365853659,0.5487804878048781,0.36585365853658536
17022,"Bisbal d'Empordà, la",1041,3720,835,938,3591,1065,1979,7311,1900,11190,5596,5594,0.17685433422698837,0.6533512064343163,0.16979445933869527,0.18602573266619013,0.6647605432451751,0.14921372408863473,0.1676796567751162,0.6419377904898105,0.1903825527350733
43027,"Bisbal de Falset, la",16,75,33,7,51,36,23,126,69,218,124,94,0.10550458715596331,0.5779816513761468,0.3165137614678899,0.12903225806451613,0.6048387096774194,0.2661290322580645,0.07446808510638298,0.5425531914893617,0.3829787234042553
43028,"Bisbal del Penedès, la",282,1335,395,249,1185,384,531,2520,779,3830,2012,1818,0.13864229765013056,0.6579634464751958,0.20339425587467364,0.14015904572564614,0.6635188866799204,0.1963220675944334,0.13696369636963696,0.6518151815181518,0.21122112211221122
17234,Biure,18,75,34,11,73,33,29,148,67,244,127,117,0.11885245901639344,0.6065573770491803,0.27459016393442626,0.14173228346456693,0.5905511811023622,0.2677165354330709,0.09401709401709402,0.6239316239316239,0.28205128205128205
43029,Blancafort,20,143,46,23,114,52,43,257,98,398,209,189,0.10804020100502512,0.6457286432160804,0.24623115577889448,0.09569377990430622,0.6842105263157895,0.22009569377990432,0.12169312169312169,0.6031746031746031,0.2751322751322751
17023,Blanes,2802,13800,3452,2619,13261,4340,5421,27061,7792,40274,20054,20220,0.13460296965784377,0.6719223320256245,0.19347469831653175,0.13972274857883715,0.6881420165553007,0.17213523486586219,0.12952522255192878,0.655835806132542,0.21463897131552917
17029,Boadella i les Escaules,14,88,36,16,85,32,30,173,68,271,138,133,0.11070110701107011,0.6383763837638377,0.25092250922509224,0.10144927536231885,0.6376811594202898,0.2608695652173913,0.12030075187969924,0.6390977443609023,0.24060150375939848
17024,Bolvir,38,178,40,30,159,44,68,337,84,489,256,233,0.1390593047034765,0.689161554192229,0.17177914110429449,0.1484375,0.6953125,0.15625,0.12875536480686695,0.6824034334763949,0.1888412017167382
43030,Bonastre,66,257,61,60,223,60,126,480,121,727,384,343,0.1733149931224209,0.6602475928473177,0.16643741403026135,0.171875,0.6692708333333334,0.15885416666666666,0.1749271137026239,0.6501457725947521,0.1749271137026239
25057,"Bòrdes, Es",20,112,26,18,85,24,38,197,50,285,158,127,0.13333333333333333,0.6912280701754386,0.17543859649122806,0.12658227848101267,0.7088607594936709,0.16455696202531644,0.14173228346456693,0.6692913385826772,0.1889763779527559
17025,Bordils,147,617,140,146,580,166,293,1197,306,1796,904,892,0.1631403118040089,0.6664810690423163,0.17037861915367483,0.16261061946902655,0.6825221238938053,0.15486725663716813,0.16367713004484305,0.6502242152466368,0.1860986547085202
25058,"Borges Blanques, les",502,2054,611,459,1831,738,961,3885,1349,6195,3167,3028,0.15512510088781276,0.6271186440677966,0.21775625504439064,0.15850963056520367,0.6485633091253552,0.19292706030944112,0.15158520475561427,0.6046895640686922,0.24372523117569353
43031,"Borges del Camp, les",189,713,175,152,635,240,341,1348,415,2104,1077,1027,0.16207224334600762,0.6406844106463878,0.19724334600760457,0.17548746518105848,0.6620241411327762,0.16248839368616527,0.14800389483933787,0.6183057448880234,0.23369036027263876
17026,Borrassà,76,247,65,64,229,71,140,476,136,752,388,364,0.18617021276595744,0.6329787234042553,0.18085106382978725,0.1958762886597938,0.6365979381443299,0.16752577319587628,0.17582417582417584,0.6291208791208791,0.19505494505494506
8024,Borredà,19,178,60,17,116,65,36,294,125,455,257,198,0.07912087912087912,0.6461538461538462,0.27472527472527475,0.07392996108949416,0.6926070038910506,0.23346303501945526,0.08585858585858586,0.5858585858585859,0.3282828282828283
25059,Bossòst,61,395,90,78,377,119,139,772,209,1120,546,574,0.12410714285714286,0.6892857142857143,0.18660714285714286,0.11172161172161173,0.7234432234432234,0.16483516483516483,0.13588850174216027,0.6567944250871081,0.2073170731707317
43032,Bot,27,169,93,24,147,106,51,316,199,566,289,277,0.09010600706713781,0.558303886925795,0.35159010600706714,0.09342560553633218,0.5847750865051903,0.3217993079584775,0.08664259927797834,0.5306859205776173,0.38267148014440433
43033,Botarell,91,400,68,94,359,82,185,759,150,1094,559,535,0.16910420475319926,0.6937842778793418,0.13711151736745886,0.16279069767441862,0.7155635062611807,0.12164579606440072,0.17570093457943925,0.6710280373831776,0.15327102803738318
25056,Bovera,13,89,45,10,56,48,23,145,93,261,147,114,0.08812260536398467,0.5555555555555556,0.3563218390804598,0.08843537414965986,0.6054421768707483,0.30612244897959184,0.08771929824561403,0.49122807017543857,0.42105263157894735
43034,Bràfim,57,226,64,58,202,88,115,428,152,695,347,348,0.16546762589928057,0.6158273381294964,0.218705035971223,0.1642651296829971,0.6512968299711815,0.1844380403458213,0.16666666666666666,0.5804597701149425,0.25287356321839083
17027,Breda,241,1272,381,258,1224,460,499,2496,841,3836,1894,1942,0.13008342022940564,0.6506777893639207,0.21923879040667363,0.12724392819429778,0.6715945089757128,0.20116156282998943,0.13285272914521112,0.6302780638516993,0.2368692070030896
8025,"Bruc, el",195,817,148,175,711,131,370,1528,279,2177,1160,1017,0.16995865870463941,0.7018833256775379,0.1281580156178227,0.16810344827586207,0.7043103448275863,0.12758620689655173,0.1720747295968535,0.6991150442477876,0.1288102261553589
8026,"Brull, el",23,106,20,25,79,22,48,185,42,275,149,126,0.17454545454545456,0.6727272727272727,0.15272727272727274,0.15436241610738255,0.7114093959731543,0.1342281879194631,0.1984126984126984,0.626984126984127,0.1746031746031746
17028,Brunyola i Sant Martí Sapresa,19,134,47,26,116,48,45,250,95,390,200,190,0.11538461538461539,0.6410256410256411,0.24358974358974358,0.095,0.67,0.235,0.1368421052631579,0.6105263157894737,0.25263157894736843
43035,Cabacés,16,108,41,20,81,46,36,189,87,312,165,147,0.11538461538461539,0.6057692307692307,0.27884615384615385,0.09696969696969697,0.6545454545454545,0.24848484848484848,0.1360544217687075,0.5510204081632653,0.3129251700680272
25060,Cabanabona,0,22,6,1,17,14,1,39,20,60,28,32,0.016666666666666666,0.65,0.3333333333333333,0.0,0.7857142857142857,0.21428571428571427,0.03125,0.53125,0.4375
17031,Cabanelles,25,96,27,17,67,34,42,163,61,266,148,118,0.15789473684210525,0.6127819548872181,0.22932330827067668,0.16891891891891891,0.6486486486486487,0.18243243243243243,0.1440677966101695,0.5677966101694916,0.288135593220339
17030,Cabanes,66,331,107,65,274,98,131,605,205,941,504,437,0.1392136025504782,0.6429330499468651,0.21785334750265675,0.13095238095238096,0.6567460317460317,0.2123015873015873,0.14874141876430205,0.6270022883295194,0.2242562929061785
8027,"Cabanyes, les",111,336,68,80,341,69,191,677,137,1005,515,490,0.1900497512437811,0.6736318407960199,0.136318407960199,0.21553398058252426,0.6524271844660194,0.13203883495145632,0.16326530612244897,0.6959183673469388,0.14081632653061224
25061,Cabó,4,32,11,6,25,16,10,57,27,94,47,47,0.10638297872340426,0.6063829787234043,0.2872340425531915,0.0851063829787234,0.6808510638297872,0.23404255319148937,0.1276595744680851,0.5319148936170213,0.3404255319148936
43036,Cabra del Camp,74,459,114,73,392,118,147,851,232,1230,647,583,0.11951219512195121,0.691869918699187,0.1886178861788618,0.1143740340030912,0.7094281298299846,0.17619783616692428,0.12521440823327615,0.6723842195540308,0.20240137221269297
8028,Cabrera d'Anoia,110,574,119,106,504,108,216,1078,227,1521,803,718,0.14201183431952663,0.7087442472057857,0.1492439184746877,0.136986301369863,0.7148194271481942,0.14819427148194272,0.14763231197771587,0.7019498607242339,0.15041782729805014
8029,Cabrera de Mar,355,1610,434,350,1592,446,705,3202,880,4787,2399,2388,0.14727386672237308,0.6688949237518279,0.18383120952579904,0.14797832430179242,0.6711129637348895,0.18090871196331804,0.14656616415410384,0.6666666666666666,0.18676716917922948
8030,Cabrils,612,2563,577,600,2616,599,1212,5179,1176,7567,3752,3815,0.16016915554380864,0.6844191885820008,0.15541165587419056,0.1631130063965885,0.6831023454157783,0.15378464818763327,0.15727391874180865,0.6857142857142857,0.15701179554390562
17032,Cadaqués,177,960,241,172,980,290,349,1940,531,2820,1378,1442,0.12375886524822695,0.6879432624113475,0.18829787234042553,0.12844702467343977,0.6966618287373004,0.1748911465892598,0.11927877947295423,0.6796116504854369,0.20110957004160887
8031,Calaf,327,1150,328,299,1074,419,626,2224,747,3597,1805,1792,0.1740339171531832,0.6182930219627467,0.20767306088407006,0.1811634349030471,0.6371191135734072,0.1817174515235457,0.16685267857142858,0.5993303571428571,0.23381696428571427
43037,Calafell,2130,9499,2651,1952,9168,3063,4082,18667,5714,28463,14280,14183,0.1434142571057162,0.655833889611074,0.20075185328320977,0.14915966386554622,0.6651960784313725,0.18564425770308124,0.13762955651131636,0.6464076711556088,0.21596277233307482
8034,Calders,86,364,89,79,348,97,165,712,186,1063,539,524,0.15522107243650046,0.6698024459078081,0.17497648165569143,0.15955473098330242,0.6753246753246753,0.16512059369202226,0.15076335877862596,0.6641221374045801,0.1851145038167939
8032,Caldes d'Estrac,201,1019,252,199,1053,373,400,2072,625,3097,1472,1625,0.12915724895059735,0.6690345495640942,0.20180820148530837,0.13654891304347827,0.6922554347826086,0.17119565217391305,0.12246153846153846,0.648,0.22953846153846155
17033,Caldes de Malavella,690,2714,620,650,2643,734,1340,5357,1354,8051,4024,4027,0.16643895168302075,0.6653831822133897,0.16817786610358962,0.17147117296222664,0.6744532803180915,0.1540755467196819,0.16141047926496152,0.6563198410727589,0.1822696796622796
8033,Caldes de Montbui,1408,6017,1425,1267,5821,1859,2675,11838,3284,17797,8850,8947,0.15030623138731247,0.6651682867899084,0.1845254818227791,0.15909604519774012,0.6798870056497175,0.16101694915254236,0.1416117134234939,0.6506091427294065,0.20777914384709958
8035,Calella,1351,6345,1660,1304,6200,2376,2655,12545,4036,19236,9356,9880,0.13802245789145354,0.6521626117695987,0.2098149303389478,0.14439931594698588,0.6781744335185977,0.1774262505344164,0.1319838056680162,0.6275303643724697,0.24048582995951417
8037,Calldetenes,200,859,215,196,799,235,396,1658,450,2504,1274,1230,0.15814696485623003,0.6621405750798722,0.17971246006389777,0.15698587127158556,0.67425431711146,0.16875981161695447,0.15934959349593497,0.6495934959349593,0.1910569105691057
8038,Callús,175,717,144,176,662,224,351,1379,368,2098,1036,1062,0.167302192564347,0.6572926596758818,0.1754051477597712,0.16891891891891891,0.6920849420849421,0.138996138996139,0.1657250470809793,0.623352165725047,0.21092278719397364
8036,Calonge de Segarra,9,68,18,12,50,37,21,118,55,194,95,99,0.10824742268041238,0.6082474226804123,0.28350515463917525,0.09473684210526316,0.7157894736842105,0.18947368421052632,0.12121212121212122,0.5050505050505051,0.37373737373737376
17034,Calonge i Sant Antoni,847,3808,1107,737,3742,1243,1584,7550,2350,11484,5762,5722,0.13793103448275862,0.6574364332985022,0.20463253221873912,0.1469975702880944,0.6608816383200278,0.19212079139187782,0.12880111849003845,0.6539671443551206,0.21723173715484095
25062,Camarasa,46,248,114,39,220,140,85,468,254,807,408,399,0.10532837670384139,0.5799256505576208,0.31474597273853777,0.11274509803921569,0.6078431372549019,0.27941176470588236,0.09774436090225563,0.5513784461152882,0.3508771929824561
43903,Camarles,248,1047,352,182,957,434,430,2004,786,3220,1647,1573,0.13354037267080746,0.622360248447205,0.24409937888198757,0.15057680631451123,0.6357012750455373,0.21372191863995144,0.11570247933884298,0.6083916083916084,0.27590591226954864
43038,Cambrils,3031,11518,2601,2786,11863,3265,5817,23381,5866,35064,17150,17914,0.16589664613278576,0.6668092630618297,0.16729409080538443,0.17673469387755103,0.6716034985422741,0.15166180758017492,0.15552082170369544,0.6622194931338617,0.18225968516244279
17035,Camós,53,225,76,43,211,103,96,436,179,711,354,357,0.1350210970464135,0.6132208157524613,0.2517580872011252,0.1497175141242938,0.635593220338983,0.21468926553672316,0.12044817927170869,0.5910364145658263,0.28851540616246496
17036,Campdevànol,200,993,374,196,964,498,396,1957,872,3225,1567,1658,0.12279069767441861,0.6068217054263566,0.2703875968992248,0.1276324186343331,0.6336949585194639,0.23867262284620294,0.11821471652593486,0.5814234016887817,0.30036188178528345
17037,Campelles,7,50,19,9,44,20,16,94,39,149,76,73,0.10738255033557047,0.6308724832214765,0.26174496644295303,0.09210526315789473,0.6578947368421053,0.25,0.1232876712328767,0.6027397260273972,0.273972602739726
8039,Campins,26,204,47,43,180,40,69,384,87,540,277,263,0.12777777777777777,0.7111111111111111,0.16111111111111112,0.09386281588447654,0.7364620938628159,0.16967509025270758,0.1634980988593156,0.6844106463878327,0.1520912547528517
17038,Campllong,51,188,25,55,177,37,106,365,62,533,264,269,0.19887429643527205,0.6848030018761726,0.11632270168855535,0.19318181818181818,0.7121212121212122,0.0946969696969697,0.20446096654275092,0.6579925650557621,0.137546468401487
17039,Camprodon,154,752,287,142,750,350,296,1502,637,2435,1193,1242,0.1215605749486653,0.6168377823408624,0.26160164271047226,0.12908633696563285,0.6303436714165969,0.24056999161777032,0.1143317230273752,0.6038647342995169,0.28180354267310787
25063,Canejan,2,28,15,5,31,8,7,59,23,89,45,44,0.07865168539325842,0.6629213483146067,0.25842696629213485,0.044444444444444446,0.6222222222222222,0.3333333333333333,0.11363636363636363,0.7045454545454546,0.18181818181818182
17040,Canet d'Adri,63,247,77,54,228,80,117,475,157,749,387,362,0.15620827770360482,0.6341789052069426,0.2096128170894526,0.16279069767441862,0.6382428940568475,0.19896640826873385,0.14917127071823205,0.6298342541436464,0.22099447513812154
8040,Canet de Mar,1119,4756,1352,1002,4753,1828,2121,9509,3180,14810,7227,7583,0.14321404456448344,0.6420661715057394,0.21471978392977717,0.15483603154836031,0.6580877265808772,0.1870762418707624,0.1321376763813794,0.626796782276144,0.2410655413424766
43907,"Canonja, la",511,1956,425,496,2018,527,1007,3974,952,5933,2892,3041,0.16972863644024946,0.6698129108376875,0.16045845272206305,0.17669432918395575,0.6763485477178424,0.14695712309820194,0.16310424202564947,0.663597500822098,0.17329825715225256
8041,Canovelles,1567,5982,1204,1405,5247,1467,2972,11229,2671,16872,8753,8119,0.17614983404457088,0.6655405405405406,0.15830962541488858,0.17902433451388094,0.6834228264594996,0.13755283902661944,0.1730508683335386,0.64626185490824,0.18068727675822147
8042,Cànoves i Samalús,272,1101,269,254,1043,280,526,2144,549,3219,1642,1577,0.16340478409443926,0.6660453557005281,0.17054986020503263,0.1656516443361754,0.6705237515225335,0.1638246041412911,0.16106531388712747,0.6613823715916297,0.17755231452124287
17041,Cantallops,16,95,43,20,84,47,36,179,90,305,154,151,0.1180327868852459,0.5868852459016394,0.29508196721311475,0.1038961038961039,0.6168831168831169,0.2792207792207792,0.13245033112582782,0.5562913907284768,0.31125827814569534
8043,Canyelles,386,1772,375,353,1625,375,739,3397,750,4886,2533,2353,0.15124846500204667,0.6952517396643472,0.15349979533360622,0.15238847216739046,0.6995657323332017,0.14804579549940783,0.15002124946876327,0.6906077348066298,0.15937101572460688
43039,Capafonts,3,46,19,6,37,14,9,83,33,125,68,57,0.072,0.664,0.264,0.04411764705882353,0.6764705882352942,0.27941176470588236,0.10526315789473684,0.6491228070175439,0.24561403508771928
43040,Capçanes,18,124,58,23,111,60,41,235,118,394,200,194,0.10406091370558376,0.5964467005076142,0.29949238578680204,0.09,0.62,0.29,0.11855670103092783,0.5721649484536082,0.30927835051546393
8044,Capellades,384,1768,495,371,1663,633,755,3431,1128,5314,2647,2667,0.14207753105005647,0.6456529920963493,0.2122694768535943,0.14506989044200982,0.6679259539100869,0.1870041556479033,0.13910761154855644,0.6235470566179228,0.2373453318335208
17042,Capmany,38,202,73,36,194,75,74,396,148,618,313,305,0.11974110032362459,0.6407766990291263,0.23948220064724918,0.12140575079872204,0.645367412140575,0.23322683706070288,0.1180327868852459,0.6360655737704918,0.2459016393442623
8045,Capolat,10,23,7,7,30,7,17,53,14,84,40,44,0.20238095238095238,0.6309523809523809,0.16666666666666666,0.25,0.575,0.175,0.1590909090909091,0.6818181818181818,0.1590909090909091
