MUNICIPI_CODI,"('No vacunat', 1, 'Total')","('No vacunat', 2, 'Total')","('No vacunat', 3, 'Total')","('vacunat', 1, 'Total')","('vacunat', 2, 'Total')","('vacunat', 3, 'Total')",Literal,Homes. De 0 a 14 anys,Homes. De 15 a 64 anys,Homes. 65 anys o més,Dones. De 0 a 14 anys,Dones. De 15 a 64 anys,Dones. 65 anys o més,Total. De 0 a 14 anys,Total. De 15 a 64 anys,Total. 65 anys o més,Total. Total,Homes. Total,Dones. Total,P Total. De 0 a 14 anys,P Total. De 15 a 64 anys,P Total. 65 anys o més,P Homes. De 0 a 14 anys,P Homes. De 15 a 64 anys,P Homes. 65 anys o més,P Dones. De 0 a 14 anys,P Dones. De 15 a 64 anys,P Dones. 65 anys o més
8171,0.008576329331046312,0.019918515165233137,0.03261675315048184,0.9914236706689536,0.9800814848347669,0.9673832468495182,Prats de Lluçanès,167.0,873.0,280.0,167.0,808.0,339.0,334.0,1681.0,619.0,2634.0,1320.0,1314.0,0.12680334092634776,0.6381928625664389,0.23500379650721337,0.12651515151515152,0.6613636363636364,0.21212121212121213,0.12709284627092846,0.6149162861491628,0.2579908675799087
8172,0.019603165135790687,0.01934818127096053,0.03258036490008688,0.9803968348642094,0.9806518187290395,0.9674196350999131,Premià de Mar,2060.0,9430.0,2412.0,1955.0,9275.0,3391.0,4015.0,18705.0,5803.0,28523.0,13902.0,14621.0,0.1407635942923255,0.6557865582161764,0.20344984749149808,0.14818011796863761,0.6783196662350741,0.1735002157962883,0.13371178441967033,0.6343615347787429,0.23192668080158677
8174,0.0024390243902439024,0.005390835579514825,0.008968609865470852,0.9975609756097561,0.9946091644204852,0.9910313901345291,Puigdàlber,41.0,185.0,39.0,65.0,171.0,50.0,106.0,356.0,89.0,551.0,265.0,286.0,0.19237749546279492,0.6460980036297641,0.16152450090744103,0.15471698113207547,0.6981132075471698,0.1471698113207547,0.22727272727272727,0.5979020979020979,0.17482517482517482
8175,0.05092946269416858,0.008326155612977318,0.013705103969754254,0.9490705373058315,0.9916738443870227,0.9862948960302458,Puig-reig,284.0,1368.0,468.0,257.0,1307.0,605.0,541.0,2675.0,1073.0,4289.0,2120.0,2169.0,0.1261366285847517,0.6236885054791327,0.25017486593611565,0.1339622641509434,0.6452830188679245,0.22075471698113208,0.11848778238819732,0.6025818349469801,0.2789303826648225
8178,0.006153846153846154,0.006578947368421052,0.011764705882352941,0.9938461538461538,0.993421052631579,0.9882352941176471,Rajadell,33.0,185.0,60.0,44.0,175.0,52.0,77.0,360.0,112.0,549.0,278.0,271.0,0.14025500910746813,0.6557377049180327,0.2040072859744991,0.11870503597122302,0.6654676258992805,0.2158273381294964,0.16236162361623616,0.6457564575645757,0.1918819188191882
8179,0.022044088176352707,0.004424778761061947,0.009615384615384616,0.9779559118236473,0.995575221238938,0.9903846153846154,Rellinars,57.0,325.0,66.0,80.0,278.0,62.0,137.0,603.0,128.0,868.0,448.0,420.0,0.1578341013824885,0.6947004608294931,0.14746543778801843,0.12723214285714285,0.7254464285714286,0.14732142857142858,0.19047619047619047,0.6619047619047619,0.14761904761904762
8180,0.028539118531083534,0.008685485217972274,0.015887564925145127,0.9714608814689165,0.9913145147820277,0.9841124350748549,Ripollet,3371.0,13355.0,2624.0,3196.0,13146.0,3447.0,6567.0,26501.0,6071.0,39139.0,19350.0,19789.0,0.16778660670942028,0.6770995682056261,0.15511382508495364,0.17421188630490955,0.6901808785529716,0.13560723514211886,0.16150386578402143,0.6643084541917227,0.1741876800242559
8181,0.01080344031885882,0.007062307779929377,0.012474849094567404,0.9891965596811412,0.9929376922200707,0.9875251509054326,"Roca del Vallès, la",850.0,3698.0,786.0,810.0,3586.0,946.0,1660.0,7284.0,1732.0,10676.0,5334.0,5342.0,0.1554889471712252,0.6822780067440989,0.1622330460846759,0.15935508061492312,0.6932883389576303,0.14735658042744657,0.15162860351928117,0.6712841632347435,0.17708723324597528
8182,0.031901452937460516,0.0035714285714285713,0.006443298969072165,0.9680985470625395,0.9964285714285714,0.9935567010309279,"Pont de Vilomara i Rocafort, el",350.0,1397.0,325.0,292.0,1265.0,387.0,642.0,2662.0,712.0,4016.0,2072.0,1944.0,0.1598605577689243,0.6628486055776892,0.17729083665338646,0.16891891891891891,0.6742277992277992,0.15685328185328185,0.15020576131687244,0.6507201646090535,0.19907407407407407
8183,0.03945235092776076,0.05313815921395629,0.09811181044057757,0.9605476490722392,0.9468618407860437,0.9018881895594224,Roda de Ter,524.0,2189.0,504.0,500.0,2072.0,660.0,1024.0,4261.0,1164.0,6449.0,3217.0,3232.0,0.15878430764459606,0.6607225926500233,0.1804930997053807,0.16288467516319552,0.6804476220080821,0.15666770282872242,0.1547029702970297,0.6410891089108911,0.2042079207920792
8184,0.012540324412740243,0.005440806045340051,0.010145290581162324,0.9874596755872598,0.99455919395466,0.9898547094188377,Rubí,6490.0,26785.0,5507.0,6249.0,26396.0,7122.0,12739.0,53181.0,12629.0,78549.0,38782.0,39767.0,0.1621790220117379,0.6770423557269984,0.16077862226126366,0.16734567582899282,0.690655458717962,0.14199886545304521,0.15714034249503356,0.6637664395101466,0.17909321799481984
8187,0.020213043455115546,0.012629262668765691,0.02187509503198143,0.9797869565448845,0.9873707373312343,0.9781249049680185,Sabadell,17250.0,70864.0,16962.0,16290.0,71203.0,23635.0,33540.0,142067.0,40597.0,216204.0,105076.0,111128.0,0.15513126491646778,0.6570970009805555,0.18777173410297682,0.16416688872815866,0.6744070958163615,0.16142601545547985,0.14658771866676265,0.6407296090994169,0.21268267223382045
8190,0.0582010582010582,0.0,0.0,0.9417989417989417,1.0,1.0,Saldes,4.0,100.0,59.0,9.0,70.0,41.0,13.0,170.0,100.0,283.0,163.0,120.0,0.045936395759717315,0.6007067137809188,0.35335689045936397,0.024539877300613498,0.6134969325153374,0.3619631901840491,75,0.5833333333333334,0.3416666666666667
8191,0.02149022370970583,0.0025395585075210004,0.004424778761061947,0.9785097762902941,0.997460441492479,0.995575221238938,Sallent,452.0,2044.0,753.0,452.0,2046.0,970.0,904.0,4090.0,1723.0,6717.0,3249.0,3468.0,0.13458389161828196,0.6089027839809439,0.2565133244007742,0.13911972914742998,0.6291166512773161,0.23176361957525393,0.1303344867358708,0.5899653979238755,0.27970011534025374
8192,0.0179467680608365,0.014545454545454545,0.025663458734324875,0.9820532319391635,0.9854545454545455,0.9743365412656751,Santpedor,699.0,2426.0,640.0,620.0,2419.0,762.0,1319.0,4845.0,1402.0,7566.0,3765.0,3801.0,0.17433254031192175,0.6403647898493259,0.18530266983875232,0.1856573705179283,0.6443559096945551,0.1699867197875166,0.163114969744804,0.6364114706656143,0.20047355958958168
8193,0.029608404966571154,0.006349206349206349,0.011299435028248588,0.9703915950334289,0.9936507936507937,0.9887005649717514,Sant Iscle de Vallalta,135.0,533.0,105.0,115.0,444.0,106.0,250.0,977.0,211.0,1438.0,773.0,665.0,0.17385257301808066,0.6794158553546592,0.14673157162726008,0.17464424320827943,0.6895213454075032,0.13583441138421734,0.17293233082706766,0.6676691729323309,0.1593984962406015
8194,0.014498757249378625,0.009505841375807272,0.017932922655715264,0.9855012427506213,0.9904941586241928,0.9820670773442848,Sant Adrià de Besòs,3088.0,12621.0,2648.0,2895.0,12228.0,3803.0,5983.0,24849.0,6451.0,37283.0,18357.0,18926.0,0.16047528364133787,0.6664967947858274,0.1730279215728348,0.16821920793157924,0.6875306422618075,0.14425014980661327,0.15296417626545494,0.6460953186093205,0.20094050512522457
8196,0.00919365721997301,0.00903683895062013,0.016445712367846956,0.990806342780027,0.9909631610493799,0.983554287632153,Sant Andreu de la Barca,2342.0,9290.0,1785.0,2304.0,9007.0,2447.0,4646.0,18297.0,4232.0,27175.0,13417.0,13758.0,0.17096596136154554,0.6733026678932843,0.15573137074517018,0.17455466944920622,0.6924051576358351,0.13304017291495862,0.16746620148277366,0.6546736444250618,0.17786015409216455
8197,0.012896405919661734,0.01779806046776954,0.030127462340672075,0.9871035940803383,0.9822019395322305,0.9698725376593279,Sant Andreu de Llavaneres,855.0,3748.0,915.0,796.0,3752.0,1084.0,1651.0,7500.0,1999.0,11150.0,5518.0,5632.0,0.14807174887892377,0.672645739910314,0.17928251121076233,0.15494744472635014,0.6792316056542226,0.16582094961942734,0.14133522727272727,0.6661931818181818,0.1924715909090909
8198,0.022311983073668013,0.005958714620131943,0.010530274539300489,0.977688016926332,0.994041285379868,0.9894697254606996,Sant Antoni de Vilamajor,535.0,2172.0,466.0,515.0,2181.0,514.0,1050.0,4353.0,980.0,6383.0,3173.0,3210.0,0.16449945166849445,0.6819677267742441,0.15353282155726147,0.16861014812480302,0.684525685471163,0.14686416640403405,0.16043613707165108,0.6794392523364486,0.1601246105919003
8199,0.023154848046309694,0.032407407407407406,0.05630026809651475,0.9768451519536903,0.9675925925925926,0.9436997319034852,Sant Bartomeu del Grau,86.0,304.0,95.0,62.0,266.0,100.0,148.0,570.0,195.0,913.0,485.0,428.0,0.16210295728368018,0.624315443592552,0.21358159912376778,0.177319587628866,0.6268041237113402,0.1958762886597938,0.14485981308411214,0.6214953271028038,0.2336448598130841
8200,0.010817031070195627,0.004892669810904924,0.008357384866357134,0.9891829689298044,0.995107330189095,0.9916426151336428,Sant Boi de Llobregat,6458.0,27433.0,6932.0,6055.0,27482.0,9395.0,12513.0,54915.0,16327.0,83755.0,40823.0,42932.0,0.14940003581875708,0.6556623485165065,0.19493761566473644,0.1581951350954119,0.6719986282242854,0.16980623668030276,0.14103698872635795,0.640128575421597,0.2188344358520451
8201,0.030223390275952694,0.01862464183381089,0.028384279475982533,0.9697766097240473,0.9813753581661891,0.9716157205240175,Sant Boi de Lluçanès,21.0,179.0,93.0,29.0,145.0,106.0,50.0,324.0,199.0,573.0,293.0,280.0,0.08726003490401396,0.5654450261780105,0.3472949389179756,0.07167235494880546,0.6109215017064846,0.3174061433447099,0.10357142857142858,0.5178571428571429,0.37857142857142856
8202,0.012093084063276246,0.0054828569339864025,0.009797517962116264,0.9879069159367238,0.9945171430660136,0.9902024820378837,Sant Celoni,1509.0,6144.0,1410.0,1429.0,5839.0,1845.0,2938.0,11983.0,3255.0,18176.0,9063.0,9113.0,0.1616417253521127,0.6592759683098591,0.17908230633802816,0.16650115855676928,0.6779212181396889,0.15557762330354188,0.1568089542411939,0.6407330187644025,0.2024580269944036
8203,0.028629032258064516,0.0035571365051133837,0.006168080185042405,0.9713709677419354,0.9964428634948866,0.9938319198149576,Sant Cebrià de Vallalta,295.0,1283.0,280.0,311.0,1129.0,272.0,606.0,2412.0,552.0,3570.0,1858.0,1712.0,0.16974789915966387,0.6756302521008404,0.1546218487394958,0.158772874058127,0.6905274488697524,0.15069967707212056,0.1816588785046729,0.6594626168224299,0.1588785046728972
8204,0.005922165820642978,0.004548211036992117,0.0079155672823219,0.994077834179357,0.9954517889630079,0.9920844327176781,Sant Climent de Llobregat,383.0,1441.0,275.0,344.0,1452.0,298.0,727.0,2893.0,573.0,4193.0,2099.0,2094.0,0.17338421178154068,0.6899594562365848,0.13665633198187455,0.1824678418294426,0.6865173892329681,0.13101476893758932,0.16427889207258833,0.6934097421203438,0.14231136580706782
8205,0.019617737967577115,0.013606286186931348,0.024111985146821713,0.9803822620324228,0.9863937138130686,0.9758880148531783,Sant Cugat del Vallès,8945.0,30815.0,5951.0,8358.0,32401.0,7542.0,17303.0,63216.0,13493.0,94012.0,45711.0,48301.0,0.1840509722163128,0.6724247968344467,0.14352423094924052,0.19568593992693226,0.6741265778477828,0.13018748222528495,0.17303989565433428,0.6708142688557173,0.15614583548994845
8206,0.005681818181818182,0.003663003663003663,0.006109979633401222,0.9943181818181818,0.9963369963369964,0.9938900203665988,Sant Cugat Sesgarrigues,78.0,320.0,96.0,89.0,316.0,105.0,167.0,636.0,201.0,1004.0,494.0,510.0,0.16633466135458166,0.6334661354581673,0.20019920318725098,0.15789473684210525,0.6477732793522267,0.19433198380566802,0.17450980392156862,0.6196078431372549,0.20588235294117646
8207,0.027726432532347505,0.005807814149947202,0.010816125860373648,0.9722735674676525,0.9941921858500528,0.9891838741396264,Sant Esteve de Palautordera,269.0,991.0,218.0,240.0,1059.0,220.0,509.0,2050.0,438.0,2997.0,1478.0,1519.0,0.1698365031698365,0.6840173506840174,0.14614614614614616,0.18200270635994586,0.6705006765899865,0.14749661705006767,0.15799868334430547,0.6971691902567478,0.1448321263989467
8208,0.058423215202876216,0.013004484304932735,0.022668056279312142,0.9415767847971238,0.9869955156950673,0.9773319437206879,Sant Esteve Sesrovires,611.0,2713.0,586.0,575.0,2600.0,686.0,1186.0,5313.0,1272.0,7771.0,3910.0,3861.0,0.15261871059065757,0.6836957920473555,0.16368549736198687,0.15626598465473146,0.6938618925831203,0.14987212276214834,0.14892514892514894,0.6734006734006734,0.17767417767417767
8209,0.008395989974937344,0.0044745762711864406,0.0073693613220187585,0.9916040100250627,0.9955254237288136,0.9926306386779813,Sant Fost de Campsentelles,637.0,2994.0,847.0,614.0,2892.0,1013.0,1251.0,5886.0,1860.0,8997.0,4478.0,4519.0,0.13904634878292765,0.6542180726908969,0.20673557852617538,0.14225100491290754,0.668602054488611,0.18914694059848147,0.13587076786899757,0.6399645939367117,0.22416463819429078
8210,0.013516122803630045,0.00575938566552901,0.010262257696693273,0.98648387719637,0.994240614334471,0.9897377423033067,Sant Feliu de Codines,505.0,2288.0,441.0,439.0,2137.0,596.0,944.0,4425.0,1037.0,6406.0,3234.0,3172.0,0.14736184826724946,0.6907586637527318,0.16187948798001872,0.15615337043908473,0.7074829931972789,0.13636363636363635,0.13839848675914249,0.6737074401008827,0.18789407313997478
8211,0.006335956553440776,0.006201801218788761,0.01034079669094506,0.9936640434465592,0.9937981987812112,0.989659203309055,Sant Feliu de Llobregat,3458.0,14823.0,3808.0,3307.0,15026.0,5041.0,6765.0,29849.0,8849.0,45463.0,22089.0,23374.0,0.14880232276796515,0.6565558806062073,0.1946417966258276,0.15654850830730227,0.6710579926660328,0.17239349902666484,0.14148198853426885,0.6428510310601523,0.21566698040557886
8212,0.025896414342629483,0.010917030567685589,0.01639344262295082,0.9741035856573705,0.9890829694323144,0.9836065573770492,Sant Feliu Sasserra,56.0,195.0,78.0,38.0,162.0,88.0,94.0,357.0,166.0,617.0,329.0,288.0,0.15235008103727715,0.5786061588330632,0.26904376012965964,0.1702127659574468,0.5927051671732523,0.23708206686930092,0.13194444444444445,0.5625,0.3055555555555556
8213,0.014218663721700718,0.02111295430553461,0.037786774628879895,0.9857813362782993,0.9788870456944654,0.9622132253711201,Sant Fruitós de Bages,744.0,3011.0,646.0,721.0,3007.0,807.0,1465.0,6018.0,1453.0,8936.0,4401.0,4535.0,0.16394359892569382,0.673455684870188,0.16260071620411817,0.169052488070893,0.6841626902976596,0.1467848216314474,0.1589856670341786,0.6630650496141125,0.17794928335170893
8214,0.02068095838587642,0.008133387555917039,0.013094718463553033,0.9793190416141235,0.9918666124440829,0.986905281536447,Vilassar de Dalt,662.0,2990.0,823.0,650.0,2965.0,984.0,1312.0,5955.0,1807.0,9074.0,4475.0,4599.0,0.14458893541988097,0.6562706634339872,0.1991404011461318,0.14793296089385474,0.6681564245810055,0.18391061452513965,0.14133507284192215,0.644705370732768,0.21395955642530984
8215,0.02154046997389034,0.02522202486678508,0.04758713136729222,0.9784595300261096,0.974777975133215,0.9524128686327078,Sant Hipòlit de Voltregà,284.0,1222.0,282.0,234.0,1139.0,386.0,518.0,2361.0,668.0,3547.0,1788.0,1759.0,0.14603890611784606,0.6656329292359741,0.18832816464617988,0.15883668903803133,0.6834451901565995,0.15771812080536912,0.13303013075611142,0.6475270039795338,0.21944286526435475
8217,0.009582658692132307,0.008685395668024877,0.01440853839312185,0.9904173413078677,0.9913146043319752,0.9855914616068782,Sant Joan Despí,2698.0,11249.0,2675.0,2543.0,11553.0,3412.0,5241.0,22802.0,6087.0,34130.0,16622.0,17508.0,0.15355991796073834,0.6680925871667155,0.17834749487254614,0.16231500421128625,0.6767536999157743,0.16093129587293947,0.1452478866803747,0.6598697738176833,0.19488233950194198
8218,0.010838933448948623,0.014120969639915274,0.02553734837199404,0.9891610665510514,0.9858790303600847,0.9744626516280059,Sant Joan de Vilatorrada,850.0,3658.0,930.0,786.0,3493.0,1154.0,1636.0,7151.0,2084.0,10871.0,5438.0,5433.0,0.15049213503817496,0.6578051697175973,0.19170269524422776,0.15630746598013975,0.6726737771239426,0.1710187568959176,0.14467145223633351,0.6429228787042149,0.2124056690594515
8219,0.008078602620087336,0.012010076747319702,0.019721019721019722,0.9919213973799127,0.9879899232526803,0.9802789802789803,Vilassar de Mar,1627.0,6645.0,1856.0,1546.0,6875.0,2387.0,3173.0,13520.0,4243.0,20936.0,10128.0,10808.0,0.1515571264807031,0.6457776079480321,0.2026652655712648,0.1606437598736177,0.6561018957345972,0.18325434439178515,0.14304219096965212,0.6361028867505552,0.22085492227979275
8220,0.027245949926362298,0.013720742534301856,0.02467343976777939,0.9727540500736377,0.9862792574656981,0.9753265602322206,Sant Julià de Vilatorta,256.0,1055.0,255.0,251.0,1036.0,299.0,507.0,2091.0,554.0,3152.0,1566.0,1586.0,0.1608502538071066,0.6633883248730964,0.17576142131979697,0.16347381864623245,0.6736909323116219,0.16283524904214558,0.15825977301387137,0.6532156368221942,0.1885245901639344
8221,0.01413788954397786,0.015178050204319907,0.02539613631430432,0.9858621104560221,0.98482194979568,0.9746038636856956,Sant Just Desvern,1759.0,6056.0,1516.0,1680.0,6350.0,2018.0,3439.0,12406.0,3534.0,19379.0,9331.0,10048.0,0.17746013726198462,0.6401775117395119,0.18236235099850354,0.18851141356767764,0.6490193977065695,0.16246918872575286,0.16719745222929935,0.6319665605095541,0.2008359872611465
8222,0.010372465818010372,0.0025265285497726125,0.0043782837127845885,0.9896275341819897,0.9974734714502274,0.9956217162872154,Sant Llorenç d'Hortons,185.0,868.0,191.0,205.0,812.0,198.0,390.0,1680.0,389.0,2459.0,1244.0,1215.0,0.15860105734038227,0.6832045546970313,0.15819438796258642,0.1487138263665595,0.6977491961414791,0.1535369774919614,0.16872427983539096,0.6683127572016461,0.16296296296296298
8223,0.029747149231531978,0.003852504127682994,0.0068359375,0.970252850768468,0.996147495872317,0.9931640625,Sant Llorenç Savall,174.0,832.0,256.0,180.0,786.0,286.0,354.0,1618.0,542.0,2514.0,1262.0,1252.0,0.14081145584725538,0.6435958631662689,0.21559268098647574,0.13787638668779714,0.659270998415214,0.20285261489698891,0.14376996805111822,0.6277955271565495,0.22843450479233227
8224,0.005257623554153523,0.0,0.0,0.9947423764458465,1.0,1.0,Sant Martí de Centelles,85.0,449.0,75.0,88.0,379.0,110.0,173.0,828.0,185.0,1186.0,609.0,577.0,0.14586846543001686,0.6981450252951096,0.15598650927487354,0.13957307060755336,0.7372742200328407,0.12315270935960591,0.15251299826689774,0.6568457538994801,0.19064124783362218
8226,0.02906350914962325,0.01645123384253819,0.029166666666666667,0.9709364908503767,0.9835487661574618,0.9708333333333333,Sant Martí de Tous,116.0,409.0,109.0,111.0,372.0,119.0,227.0,781.0,228.0,1236.0,634.0,602.0,0.1836569579288026,0.6318770226537217,0.18446601941747573,0.1829652996845426,0.6451104100946372,0.1719242902208202,0.18438538205980065,0.6179401993355482,0.19767441860465115
8227,0.016002977298101972,0.007704785077047851,0.014350453172205438,0.983997022701898,0.9922952149229521,0.9856495468277946,Sant Martí Sarroca,256.0,1078.0,282.0,261.0,1069.0,340.0,517.0,2147.0,622.0,3286.0,1616.0,1670.0,0.15733414485696895,0.6533779671332928,0.18928788800973828,0.15841584158415842,0.6670792079207921,0.1745049504950495,0.1562874251497006,0.640119760479042,0.20359281437125748
8228,0.040955631399317405,0.011904761904761904,0.021897810218978103,0.9590443686006825,0.9880952380952381,0.9781021897810219,Sant Martí Sesgueioles,24.0,128.0,30.0,14.0,111.0,37.0,38.0,239.0,67.0,344.0,182.0,162.0,0.11046511627906977,0.6947674418604651,0.19476744186046513,0.13186813186813187,0.7032967032967034,0.16483516483516483,0.08641975308641975,0.6851851851851852,0.22839506172839505
8229,0.03368421052631579,0.01327433628318584,0.020134228187919462,0.9663157894736842,0.9867256637168141,0.9798657718120806,Sant Mateu de Bages,38.0,192.0,85.0,32.0,163.0,104.0,70.0,355.0,189.0,614.0,315.0,299.0,0.11400651465798045,0.5781758957654723,0.30781758957654726,0.12063492063492064,0.6095238095238096,0.2698412698412698,0.10702341137123746,0.5451505016722408,0.34782608695652173
8230,0.02265446224256293,0.01808273470398811,0.030208979929650322,0.977345537757437,0.9819172652960119,0.9697910200703497,Premià de Dalt,837.0,3455.0,911.0,774.0,3405.0,1037.0,1611.0,6860.0,1948.0,10419.0,5203.0,5216.0,0.1546213648142816,0.6584125155965064,0.18696611958921203,0.160868729579089,0.6640399769363828,0.17509129348452815,0.14838957055214724,0.6527990797546013,0.19881134969325154
8231,0.01664764453540084,0.007396513690038496,0.013358331380360909,0.9833523554645992,0.9926034863099615,0.9866416686196391,Sant Pere de Ribes,2547.0,10917.0,2263.0,2455.0,10644.0,2699.0,5002.0,21561.0,4962.0,31525.0,15727.0,15798.0,0.15866772402854878,0.6839333862014274,0.15739888977002378,0.16195078527373308,0.6941565460672728,0.14389266865899408,0.15539941764780352,0.6737561716672996,0.17084441068489684
8232,0.020100502512562814,0.003303964757709251,0.005752636625119847,0.9798994974874372,0.9966960352422908,0.9942473633748802,Sant Pere de Riudebitlles,217.0,775.0,226.0,182.0,720.0,291.0,399.0,1495.0,517.0,2411.0,1218.0,1193.0,0.16549149730402324,0.6200746578183326,0.21443384487764414,0.1781609195402299,0.6362889983579638,0.18555008210180624,0.15255658005029338,0.6035205364626991,0.24392288348700755
8233,0.010805500982318271,0.01703296703296703,0.03199174406604747,0.9891944990176817,0.9829670329670329,0.9680082559339526,Sant Pere de Torelló,204.0,833.0,249.0,160.0,740.0,302.0,364.0,1573.0,551.0,2488.0,1286.0,1202.0,0.14630225080385853,0.6322347266881029,0.2214630225080386,0.15863141524105753,0.6477449455676516,0.19362363919129083,0.13311148086522462,0.6156405990016639,0.2512479201331115
8234,0.02347024308466052,0.002787240631774543,0.005169442848937392,0.9765297569153395,0.9972127593682255,0.9948305571510626,Sant Pere de Vilamajor,372.0,1650.0,328.0,367.0,1574.0,380.0,739.0,3224.0,708.0,4671.0,2350.0,2321.0,0.15821023335474202,0.6902162277884821,0.15157353885677585,0.15829787234042553,0.7021276595744681,0.13957446808510637,0.15812149935372685,0.6781559672554933,0.16372253339077983
8235,0.026876737720111215,0.009011264080100126,0.014521984671238403,0.9731232622798888,0.9909887359198999,0.9854780153287616,Sant Pol de Mar,405.0,1802.0,543.0,382.0,1758.0,648.0,787.0,3560.0,1191.0,5538.0,2750.0,2788.0,0.14210906464427592,0.6428313470566992,0.2150595882990249,0.14727272727272728,0.6552727272727272,0.19745454545454547,0.13701578192252512,0.6305595408895266,0.23242467718794835
8236,0.012021857923497269,0.004134672179562906,0.007856341189674524,0.9879781420765027,0.9958653278204371,0.9921436588103255,Sant Quintí de Mediona,201.0,823.0,190.0,179.0,740.0,234.0,380.0,1563.0,424.0,2367.0,1214.0,1153.0,0.16054076890578792,0.6603295310519645,0.17912970004224757,0.1655683690280066,0.6779242174629324,0.15650741350906094,0.1552471812662619,0.6418039895923677,0.20294882914137033
8237,0.04069175991861648,0.01362088535754824,0.02247191011235955,0.9593082400813835,0.9863791146424518,0.9775280898876404,Sant Quirze de Besora,139.0,665.0,231.0,144.0,639.0,327.0,283.0,1304.0,558.0,2145.0,1035.0,1110.0,0.13193473193473193,0.607925407925408,0.2601398601398601,0.13429951690821257,0.642512077294686,0.22318840579710145,0.12972972972972974,0.5756756756756757,0.2945945945945946
8238,0.01056758138742117,0.00896640668181539,0.015412224216193392,0.9894324186125788,0.9910335933181846,0.9845877757838066,Sant Quirze del Vallès,1769.0,6686.0,1420.0,1711.0,6952.0,1618.0,3480.0,13638.0,3038.0,20156.0,9875.0,10281.0,0.17265330422702918,0.6766223457035127,0.15072435006945822,0.17913924050632912,0.6770632911392405,0.14379746835443039,0.16642349965956618,0.6761988133450053,0.15737768699542845
8239,0.02608695652173913,0.004761904761904762,0.009259259259259259,0.9739130434782609,0.9952380952380953,0.9907407407407407,Sant Quirze Safaja,53.0,257.0,51.0,58.0,201.0,40.0,111.0,458.0,91.0,660.0,361.0,299.0,0.16818181818181818,0.693939393939394,0.13787878787878788,0.14681440443213298,0.7119113573407202,0.14127423822714683,0.1939799331103679,0.6722408026755853,0.13377926421404682
8240,0.008713618397412864,0.005314437555358724,0.009477009477009477,0.9912863816025871,0.9946855624446412,0.9905229905229905,Sant Sadurní d'Anoia,1066.0,4256.0,993.0,999.0,4268.0,1258.0,2065.0,8524.0,2251.0,12840.0,6315.0,6525.0,0.16082554517133957,0.6638629283489097,0.1753115264797508,0.16880443388756927,0.673950910530483,0.15724465558194775,0.15310344827586206,0.6540996168582376,0.19279693486590038
8242,0.07142857142857142,0.039735099337748346,0.06451612903225806,0.9285714285714286,0.9602649006622517,0.9354838709677419,Marganell,16.0,94.0,25.0,9.0,91.0,36.0,25.0,185.0,61.0,271.0,135.0,136.0,0.09225092250922509,0.6826568265682657,0.22509225092250923,0.11851851851851852,0.6962962962962963,0.18518518518518517,0.0661764705882353,0.6691176470588235,0.2647058823529412
8244,0.005597760895641743,0.003147803691515238,0.005501375343835959,0.9944022391043582,0.9968521963084848,0.994498624656164,Santa Coloma de Cervelló,702.0,2831.0,508.0,735.0,2853.0,644.0,1437.0,5684.0,1152.0,8273.0,4041.0,4232.0,0.17369757040976672,0.687054272936057,0.13924815665417623,0.17371937639198218,0.7005691660480079,0.1257114575600099,0.17367674858223062,0.6741493383742911,0.15217391304347827
8245,0.017620759182957833,0.014390115271604009,0.02523069955275424,0.9823792408170422,0.985609884728396,0.9747693004472457,Santa Coloma de Gramenet,9162.0,39888.0,9829.0,8727.0,38118.0,13565.0,17889.0,78006.0,23394.0,119289.0,58879.0,60410.0,0.14996353393858614,0.6539245026783693,0.19611196338304454,0.15560726235160244,0.6774571579001002,0.16693557974829737,0.14446283727859627,0.630988246978977,0.22454891574242675
8246,0.018664047151277015,0.023732470334412083,0.04369414101290963,0.981335952848723,0.9762675296655879,0.9563058589870904,Santa Eugènia de Berga,178.0,755.0,216.0,146.0,739.0,225.0,324.0,1494.0,441.0,2259.0,1149.0,1110.0,0.14342629482071714,0.6613545816733067,0.1952191235059761,0.15491731940818101,0.6570931244560487,0.18798955613577023,0.13153153153153152,0.6657657657657657,0.20270270270270271
8247,0.032407407407407406,0.006376195536663124,0.011583011583011582,0.9675925925925926,0.9936238044633369,0.9884169884169884,Santa Eulàlia de Riuprimer,147.0,468.0,90.0,140.0,449.0,115.0,287.0,917.0,205.0,1409.0,705.0,704.0,0.2036905606813343,0.6508161816891412,0.14549325762952448,0.20851063829787234,0.6638297872340425,0.1276595744680851,0.19886363636363635,0.6377840909090909,0.16335227272727273
8248,0.011296738265712012,0.014041095890410958,0.024939172749391728,0.988703261734288,0.9859589041095891,0.9750608272506083,Santa Eulàlia de Ronçana,619.0,2554.0,609.0,597.0,2454.0,705.0,1216.0,5008.0,1314.0,7538.0,3782.0,3756.0,0.16131599893871054,0.664367206155479,0.17431679490581056,0.1636700158646219,0.6753040719196193,0.16102591221575885,0.15894568690095848,0.6533546325878594,0.1876996805111821
8249,0.026936026936026935,0.0076045627376425855,0.013245033112582781,0.9730639730639731,0.9923954372623575,0.9867549668874173,Santa Fe del Penedès,28.0,129.0,26.0,27.0,133.0,35.0,55.0,262.0,61.0,378.0,183.0,195.0,0.1455026455026455,0.6931216931216931,0.16137566137566137,0.15300546448087432,0.7049180327868853,0.14207650273224043,0.13846153846153847,0.6820512820512821,0.1794871794871795
